team_id,unit,slot,slot_position,depth_order,player_id,player_position,is_starter,data_class
CLE,Offense,TE_Y,TE,2,CLE_TE_02,TE,0,MODELED
CLE,Offense,TE_F,TE,1,CLE_TE_02,TE,1,MODELED
CLE,Offense,TE_F,TE,2,CLE_TE_03,TE,0,MODELED
CLE,Offense,LT,OT,1,CLE_OT_01,OT,1,MODELED
CLE,Offense,LT,OT,2,CLE_OT_02,OT,0,MODELED
CLE,Offense,LG,OG,1,CLE_OG_02,OG,1,MODELED
CLE,Offense,LG,OG,2,CLE_OG_03,OG,0,MODELED
CLE,Offense,C,C,1,CLE_C_01,C,1,MODELED
CLE,Offense,C,C,2,CLE_C_02,C,0,MODELED
CLE,Offense,RG,OG,1,CLE_OG_03,OG,1,MODELED
CLE,Offense,RG,OG,2,CLE_OG_01,OG,0,MODELED
CLE,Offense,RT,OT,1,CLE_OT_02,OT,1,MODELED
CLE,Offense,RT,OT,2,CLE_OT_04,OT,0,MODELED
CLE,Defense,LDE,DT,1,CLE_DT_04,DT,1,MODELED
CLE,Defense,LDE,DT,2,CLE_DT_01,DT,0,MODELED
CLE,Defense,NT,DT,1,CLE_DT_01,DT,1,MODELED
CLE,Defense,NT,DT,2,CLE_DT_02,DT,0,MODELED
CLE,Defense,RDE,DT,1,CLE_DT_02,DT,1,MODELED
CLE,Defense,RDE,DT,2,CLE_DT_03,DT,0,MODELED
CLE,Defense,LOLB,EDGE,1,CLE_EDGE_01,EDGE,1,MODELED
CLE,Defense,LOLB,EDGE,2,CLE_EDGE_02,EDGE,0,MODELED
CLE,Defense,ROLB,EDGE,1,CLE_EDGE_02,EDGE,1,MODELED
CLE,Defense,ROLB,EDGE,2,CLE_EDGE_03,EDGE,0,MODELED
CLE,Defense,ILB_MIKE,LB,1,CLE_LB_02,LB,1,MODELED
CLE,Defense,ILB_MIKE,LB,2,CLE_LB_04,LB,0,MODELED
CLE,Defense,ILB_WILL,LB,1,CLE_LB_04,LB,1,MODELED
CLE,Defense,ILB_WILL,LB,2,CLE_LB_03,LB,0,MODELED
CLE,Defense,CB_1,CB,1,CLE_CB_02,CB,1,MODELED
CLE,Defense,CB_1,CB,2,CLE_CB_01,CB,0,MODELED
CLE,Defense,CB_2,CB,1,CLE_CB_01,CB,1,MODELED
CLE,Defense,CB_2,CB,2,CLE_CB_03,CB,0,MODELED
CLE,Defense,NICKEL,CB,1,CLE_CB_03,CB,1,MODELED
CLE,Defense,NICKEL,CB,2,CLE_CB_05,CB,0,MODELED
CLE,Defense,FS,S,1,CLE_S_02,S,1,MODELED
CLE,Defense,FS,S,2,CLE_S_01,S,0,MODELED
CLE,Defense,SS,S,1,CLE_S_01,S,1,MODELED
CLE,Defense,SS,S,2,CLE_S_03,S,0,MODELED
CLE,Special Teams,K,K,1,CLE_K_01,K,1,MODELED
CLE,Special Teams,P,P,1,CLE_P_01,P,1,MODELED
CLE,Special Teams,LS,LS,1,CLE_LS_01,LS,1,MODELED
CLE,Special Teams,KR,WR,1,CLE_WR_06,WR,1,MODELED
CLE,Special Teams,KR,WR,2,CLE_WR_04,WR,0,MODELED
CLE,Special Teams,PR,WR,1,CLE_WR_04,WR,1,MODELED
CLE,Special Teams,PR,WR,2,CLE_WR_05,WR,0,MODELED
CLE,Special Teams,GUNNER,S,1,CLE_S_03,S,1,MODELED
CLE,Special Teams,GUNNER,S,2,CLE_S_04,S,0,MODELED
CIN,Offense,QB,QB,1,CIN_QB_01,QB,1,MODELED
CIN,Offense,QB,QB,2,CIN_QB_02,QB,0,MODELED
CIN,Offense,RB,RB,1,CIN_RB_01,RB,1,MODELED
CIN,Offense,RB,RB,2,CIN_RB_02,RB,0,MODELED
CIN,Offense,RB,RB,3,CIN_RB_03,RB,0,MODELED
CIN,Offense,FB,FB,1,CIN_FB_01,FB,1,MODELED
CIN,Offense,WR_X,WR,1,CIN_WR_01,WR,1,MODELED
CIN,Offense,WR_X,WR,2,CIN_WR_04,WR,0,MODELED
CIN,Offense,WR_X,WR,3,CIN_WR_02,WR,0,MODELED
CIN,Offense,WR_Z,WR,1,CIN_WR_04,WR,1,MODELED
CIN,Offense,WR_Z,WR,2,CIN_WR_02,WR,0,MODELED
CIN,Offense,WR_Z,WR,3,CIN_WR_03,WR,0,MODELED
CIN,Offense,WR_SLOT,WR,1,CIN_WR_02,WR,1,MODELED
CIN,Offense,WR_SLOT,WR,2,CIN_WR_03,WR,0,MODELED
CIN,Offense,TE_Y,TE,1,CIN_TE_01,TE,1,MODELED
CIN,Offense,TE_Y,TE,2,CIN_TE_03,TE,0,MODELED
CIN,Offense,TE_F,TE,1,CIN_TE_03,TE,1,MODELED
CIN,Offense,TE_F,TE,2,CIN_TE_02,TE,0,MODELED
CIN,Offense,LT,OT,1,CIN_OT_01,OT,1,MODELED
CIN,Offense,LT,OT,2,CIN_OT_03,OT,0,MODELED
CIN,Offense,LG,OG,1,CIN_OG_02,OG,1,MODELED
CIN,Offense,LG,OG,2,CIN_OG_03,OG,0,MODELED
CIN,Offense,C,C,1,CIN_C_01,C,1,MODELED
CIN,Offense,C,C,2,CIN_C_02,C,0,MODELED
CIN,Offense,RG,OG,1,CIN_OG_03,OG,1,MODELED
CIN,Offense,RG,OG,2,CIN_OG_01,OG,0,MODELED
CIN,Offense,RT,OT,1,CIN_OT_03,OT,1,MODELED
CIN,Offense,RT,OT,2,CIN_OT_02,OT,0,MODELED
CIN,Defense,LDE,DT,1,CIN_DT_01,DT,1,MODELED
CIN,Defense,LDE,DT,2,CIN_DT_02,DT,0,MODELED
CIN,Defense,NT,DT,1,CIN_DT_02,DT,1,MODELED
CIN,Defense,NT,DT,2,CIN_DT_04,DT,0,MODELED
CIN,Defense,RDE,DT,1,CIN_DT_04,DT,1,MODELED
CIN,Defense,RDE,DT,2,CIN_DT_03,DT,0,MODELED
CIN,Defense,LOLB,EDGE,1,CIN_EDGE_02,EDGE,1,MODELED
CIN,Defense,LOLB,EDGE,2,CIN_EDGE_01,EDGE,0,MODELED
CIN,Defense,ROLB,EDGE,1,CIN_EDGE_01,EDGE,1,MODELED
CIN,Defense,ROLB,EDGE,2,CIN_EDGE_04,EDGE,0,MODELED
CIN,Defense,ILB_MIKE,LB,1,CIN_LB_01,LB,1,MODELED
CIN,Defense,ILB_MIKE,LB,2,CIN_LB_02,LB,0,MODELED
CIN,Defense,ILB_WILL,LB,1,CIN_LB_02,LB,1,MODELED
CIN,Defense,ILB_WILL,LB,2,CIN_LB_03,LB,0,MODELED
CIN,Defense,CB_1,CB,1,CIN_CB_03,CB,1,MODELED
CIN,Defense,CB_1,CB,2,CIN_CB_02,CB,0,MODELED
CIN,Defense,CB_2,CB,1,CIN_CB_02,CB,1,MODELED
CIN,Defense,CB_2,CB,2,CIN_CB_01,CB,0,MODELED
CIN,Defense,NICKEL,CB,1,CIN_CB_01,CB,1,MODELED
CIN,Defense,NICKEL,CB,2,CIN_CB_06,CB,0,MODELED
CIN,Defense,FS,S,1,CIN_S_01,S,1,MODELED
CIN,Defense,FS,S,2,CIN_S_02,S,0,MODELED
CIN,Defense,SS,S,1,CIN_S_02,S,1,MODELED
CIN,Defense,SS,S,2,CIN_S_04,S,0,MODELED
CIN,Special Teams,K,K,1,CIN_K_01,K,1,MODELED
CIN,Special Teams,P,P,1,CIN_P_01,P,1,MODELED
CIN,Special Teams,LS,LS,1,CIN_LS_01,LS,1,MODELED
CIN,Special Teams,KR,WR,1,CIN_WR_03,WR,1,MODELED
CIN,Special Teams,KR,WR,2,CIN_WR_05,WR,0,MODELED
CIN,Special Teams,PR,WR,1,CIN_WR_05,WR,1,MODELED
CIN,Special Teams,PR,WR,2,CIN_WR_06,WR,0,MODELED
CIN,Special Teams,GUNNER,S,1,CIN_S_04,S,1,MODELED
CIN,Special Teams,GUNNER,S,2,CIN_S_03,S,0,MODELED
HOU,Offense,QB,QB,1,HOU_QB_01,QB,1,MODELED
HOU,Offense,QB,QB,2,HOU_QB_02,QB,0,MODELED
HOU,Offense,RB,RB,1,HOU_RB_01,RB,1,MODELED
HOU,Offense,RB,RB,2,HOU_RB_02,RB,0,MODELED
HOU,Offense,RB,RB,3,HOU_RB_03,RB,0,MODELED
HOU,Offense,FB,FB,1,HOU_FB_01,FB,1,MODELED
HOU,Offense,WR_X,WR,1,HOU_WR_01,WR,1,MODELED
HOU,Offense,WR_X,WR,2,HOU_WR_02,WR,0,MODELED
HOU,Offense,WR_X,WR,3,HOU_WR_04,WR,0,MODELED
HOU,Offense,WR_Z,WR,1,HOU_WR_02,WR,1,MODELED
HOU,Offense,WR_Z,WR,2,HOU_WR_04,WR,0,MODELED
HOU,Offense,WR_Z,WR,3,HOU_WR_03,WR,0,MODELED
HOU,Offense,WR_SLOT,WR,1,HOU_WR_04,WR,1,MODELED
HOU,Offense,WR_SLOT,WR,2,HOU_WR_03,WR,0,MODELED
HOU,Offense,TE_Y,TE,1,HOU_TE_03,TE,1,MODELED
HOU,Offense,TE_Y,TE,2,HOU_TE_02,TE,0,MODELED
HOU,Offense,TE_F,TE,1,HOU_TE_02,TE,1,MODELED
HOU,Offense,TE_F,TE,2,HOU_TE_01,TE,0,MODELED
HOU,Offense,LT,OT,1,HOU_OT_01,OT,1,MODELED
HOU,Offense,LT,OT,2,HOU_OT_02,OT,0,MODELED
HOU,Offense,LG,OG,1,HOU_OG_01,OG,1,MODELED
HOU,Offense,LG,OG,2,HOU_OG_02,OG,0,MODELED
HOU,Offense,C,C,1,HOU_C_01,C,1,MODELED
HOU,Offense,C,C,2,HOU_C_02,C,0,MODELED
HOU,Offense,RG,OG,1,HOU_OG_02,OG,1,MODELED
HOU,Offense,RG,OG,2,HOU_OG_03,OG,0,MODELED
HOU,Offense,RT,OT,1,HOU_OT_02,OT,1,MODELED
HOU,Offense,RT,OT,2,HOU_OT_04,OT,0,MODELED
HOU,Defense,LDE,DT,1,HOU_DT_01,DT,1,MODELED
HOU,Defense,LDE,DT,2,HOU_DT_02,DT,0,MODELED
HOU,Defense,NT,DT,1,HOU_DT_02,DT,1,MODELED
HOU,Defense,NT,DT,2,HOU_DT_03,DT,0,MODELED
HOU,Defense,RDE,DT,1,HOU_DT_03,DT,1,MODELED
HOU,Defense,RDE,DT,2,HOU_DT_05,DT,0,MODELED
HOU,Defense,LOLB,EDGE,1,HOU_EDGE_01,EDGE,1,MODELED
HOU,Defense,LOLB,EDGE,2,HOU_EDGE_04,EDGE,0,MODELED
HOU,Defense,ROLB,EDGE,1,HOU_EDGE_04,EDGE,1,MODELED
HOU,Defense,ROLB,EDGE,2,HOU_EDGE_02,EDGE,0,MODELED
HOU,Defense,ILB_MIKE,LB,1,HOU_LB_03,LB,1,MODELED
HOU,Defense,ILB_MIKE,LB,2,HOU_LB_01,LB,0,MODELED
HOU,Defense,ILB_WILL,LB,1,HOU_LB_01,LB,1,MODELED
HOU,Defense,ILB_WILL,LB,2,HOU_LB_02,LB,0,MODELED
HOU,Defense,CB_1,CB,1,HOU_CB_03,CB,1,MODELED
HOU,Defense,CB_1,CB,2,HOU_CB_02,CB,0,MODELED
HOU,Defense,CB_2,CB,1,HOU_CB_02,CB,1,MODELED
HOU,Defense,CB_2,CB,2,HOU_CB_05,CB,0,MODELED
HOU,Defense,NICKEL,CB,1,HOU_CB_05,CB,1,MODELED
HOU,Defense,NICKEL,CB,2,HOU_CB_01,CB,0,MODELED
HOU,Defense,FS,S,1,HOU_S_01,S,1,MODELED
HOU,Defense,FS,S,2,HOU_S_03,S,0,MODELED
HOU,Defense,SS,S,1,HOU_S_03,S,1,MODELED
HOU,Defense,SS,S,2,HOU_S_02,S,0,MODELED
HOU,Special Teams,K,K,1,HOU_K_01,K,1,MODELED
HOU,Special Teams,P,P,1,HOU_P_01,P,1,MODELED
HOU,Special Teams,LS,LS,1,HOU_LS_01,LS,1,MODELED
HOU,Special Teams,KR,WR,1,HOU_WR_03,WR,1,MODELED
HOU,Special Teams,KR,WR,2,HOU_WR_05,WR,0,MODELED
HOU,Special Teams,PR,WR,1,HOU_WR_05,WR,1,MODELED
HOU,Special Teams,PR,WR,2,HOU_WR_06,WR,0,MODELED
HOU,Special Teams,GUNNER,S,1,HOU_S_02,S,1,MODELED
HOU,Special Teams,GUNNER,S,2,HOU_S_04,S,0,MODELED
IND,Offense,QB,QB,1,IND_QB_01,QB,1,MODELED
IND,Offense,QB,QB,2,IND_QB_02,QB,0,MODELED
IND,Offense,RB,RB,1,IND_RB_01,RB,1,MODELED
IND,Offense,RB,RB,2,IND_RB_02,RB,0,MODELED
IND,Offense,RB,RB,3,IND_RB_03,RB,0,MODELED
IND,Offense,FB,FB,1,IND_FB_01,FB,1,MODELED
IND,Offense,WR_X,WR,1,IND_WR_03,WR,1,MODELED
IND,Offense,WR_X,WR,2,IND_WR_02,WR,0,MODELED
IND,Offense,WR_X,WR,3,IND_WR_01,WR,0,MODELED
IND,Offense,WR_Z,WR,1,IND_WR_02,WR,1,MODELED
IND,Offense,WR_Z,WR,2,IND_WR_01,WR,0,MODELED
IND,Offense,WR_Z,WR,3,IND_WR_04,WR,0,MODELED
IND,Offense,WR_SLOT,WR,1,IND_WR_01,WR,1,MODELED
IND,Offense,WR_SLOT,WR,2,IND_WR_04,WR,0,MODELED
IND,Offense,TE_Y,TE,1,IND_TE_01,TE,1,MODELED
IND,Offense,TE_Y,TE,2,IND_TE_02,TE,0,MODELED
IND,Offense,TE_F,TE,1,IND_TE_02,TE,1,MODELED
IND,Offense,TE_F,TE,2,IND_TE_03,TE,0,MODELED
IND,Offense,LT,OT,1,IND_OT_01,OT,1,MODELED
IND,Offense,LT,OT,2,IND_OT_02,OT,0,MODELED
IND,Offense,LG,OG,1,IND_OG_01,OG,1,MODELED
IND,Offense,LG,OG,2,IND_OG_02,OG,0,MODELED
IND,Offense,C,C,1,IND_C_01,C,1,MODELED
IND,Offense,C,C,2,IND_C_02,C,0,MODELED
IND,Offense,RG,OG,1,IND_OG_02,OG,1,MODELED
IND,Offense,RG,OG,2,IND_OG_03,OG,0,MODELED
IND,Offense,RT,OT,1,IND_OT_02,OT,1,MODELED
IND,Offense,RT,OT,2,IND_OT_03,OT,0,MODELED
IND,Defense,LDE,EDGE,1,IND_EDGE_02,EDGE,1,MODELED
IND,Defense,LDE,EDGE,2,IND_EDGE_01,EDGE,0,MODELED
IND,Defense,RDE,EDGE,1,IND_EDGE_01,EDGE,1,MODELED
IND,Defense,RDE,EDGE,2,IND_EDGE_03,EDGE,0,MODELED
IND,Defense,DT_3T,DT,1,IND_DT_01,DT,1,MODELED
IND,Defense,DT_3T,DT,2,IND_DT_02,DT,0,MODELED
IND,Defense,DT_1T,DT,1,IND_DT_02,DT,1,MODELED
IND,Defense,DT_1T,DT,2,IND_DT_04,DT,0,MODELED
IND,Defense,SAM,LB,1,IND_LB_01,LB,1,MODELED
IND,Defense,SAM,LB,2,IND_LB_02,LB,0,MODELED
IND,Defense,MIKE,LB,1,IND_LB_02,LB,1,MODELED
IND,Defense,MIKE,LB,2,IND_LB_03,LB,0,MODELED
IND,Defense,WILL,LB,1,IND_LB_03,LB,1,MODELED
IND,Defense,WILL,LB,2,IND_LB_05,LB,0,MODELED
IND,Defense,CB_1,CB,1,IND_CB_01,CB,1,MODELED
IND,Defense,CB_1,CB,2,IND_CB_02,CB,0,MODELED
IND,Defense,CB_2,CB,1,IND_CB_02,CB,1,MODELED
IND,Defense,CB_2,CB,2,IND_CB_03,CB,0,MODELED
IND,Defense,NICKEL,CB,1,IND_CB_03,CB,1,MODELED
IND,Defense,NICKEL,CB,2,IND_CB_06,CB,0,MODELED
IND,Defense,FS,S,1,IND_S_01,S,1,MODELED
IND,Defense,FS,S,2,IND_S_02,S,0,MODELED
IND,Defense,SS,S,1,IND_S_02,S,1,MODELED
IND,Defense,SS,S,2,IND_S_03,S,0,MODELED
IND,Special Teams,K,K,1,IND_K_01,K,1,MODELED
IND,Special Teams,P,P,1,IND_P_01,P,1,MODELED
IND,Special Teams,LS,LS,1,IND_LS_01,LS,1,MODELED
IND,Special Teams,KR,WR,1,IND_WR_04,WR,1,MODELED
IND,Special Teams,KR,WR,2,IND_WR_05,WR,0,MODELED
IND,Special Teams,PR,WR,1,IND_WR_05,WR,1,MODELED
IND,Special Teams,PR,WR,2,IND_WR_06,WR,0,MODELED
IND,Special Teams,GUNNER,S,1,IND_S_03,S,1,MODELED
IND,Special Teams,GUNNER,S,2,IND_S_04,S,0,MODELED
JAX,Offense,QB,QB,1,JAX_QB_01,QB,1,MODELED
JAX,Offense,QB,QB,2,JAX_QB_02,QB,0,MODELED
JAX,Offense,RB,RB,1,JAX_RB_01,RB,1,MODELED
JAX,Offense,RB,RB,2,JAX_RB_03,RB,0,MODELED
JAX,Offense,RB,RB,3,JAX_RB_02,RB,0,MODELED
JAX,Offense,FB,FB,1,JAX_FB_01,FB,1,MODELED
JAX,Offense,WR_X,WR,1,JAX_WR_03,WR,1,MODELED
JAX,Offense,WR_X,WR,2,JAX_WR_01,WR,0,MODELED
JAX,Offense,WR_X,WR,3,JAX_WR_02,WR,0,MODELED
JAX,Offense,WR_Z,WR,1,JAX_WR_01,WR,1,MODELED
JAX,Offense,WR_Z,WR,2,JAX_WR_02,WR,0,MODELED
JAX,Offense,WR_Z,WR,3,JAX_WR_04,WR,0,MODELED
JAX,Offense,WR_SLOT,WR,1,JAX_WR_02,WR,1,MODELED
JAX,Offense,WR_SLOT,WR,2,JAX_WR_04,WR,0,MODELED
JAX,Offense,TE_Y,TE,1,JAX_TE_02,TE,1,MODELED
JAX,Offense,TE_Y,TE,2,JAX_TE_01,TE,0,MODELED
JAX,Offense,TE_F,TE,1,JAX_TE_01,TE,1,MODELED
JAX,Offense,TE_F,TE,2,JAX_TE_03,TE,0,MODELED
JAX,Offense,LT,OT,1,JAX_OT_02,OT,1,MODELED
JAX,Offense,LT,OT,2,JAX_OT_01,OT,0,MODELED
JAX,Offense,LG,OG,1,JAX_OG_01,OG,1,MODELED
JAX,Offense,LG,OG,2,JAX_OG_02,OG,0,MODELED
JAX,Offense,C,C,1,JAX_C_02,C,1,MODELED
JAX,Offense,C,C,2,JAX_C_01,C,0,MODELED
JAX,Offense,RG,OG,1,JAX_OG_02,OG,1,MODELED
JAX,Offense,RG,OG,2,JAX_OG_03,OG,0,MODELED
JAX,Offense,RT,OT,1,JAX_OT_01,OT,1,MODELED
JAX,Offense,RT,OT,2,JAX_OT_04,OT,0,MODELED
JAX,Defense,LDE,DT,1,JAX_DT_02,DT,1,MODELED
JAX,Defense,LDE,DT,2,JAX_DT_01,DT,0,MODELED
JAX,Defense,NT,DT,1,JAX_DT_01,DT,1,MODELED
JAX,Defense,NT,DT,2,JAX_DT_04,DT,0,MODELED
JAX,Defense,RDE,DT,1,JAX_DT_04,DT,1,MODELED
JAX,Defense,RDE,DT,2,JAX_DT_05,DT,0,MODELED
JAX,Defense,LOLB,EDGE,1,JAX_EDGE_02,EDGE,1,MODELED
JAX,Defense,LOLB,EDGE,2,JAX_EDGE_01,EDGE,0,MODELED
JAX,Defense,ROLB,EDGE,1,JAX_EDGE_01,EDGE,1,MODELED
JAX,Defense,ROLB,EDGE,2,JAX_EDGE_03,EDGE,0,MODELED
JAX,Defense,ILB_MIKE,LB,1,JAX_LB_02,LB,1,MODELED
JAX,Defense,ILB_MIKE,LB,2,JAX_LB_01,LB,0,MODELED
JAX,Defense,ILB_WILL,LB,1,JAX_LB_01,LB,1,MODELED
JAX,Defense,ILB_WILL,LB,2,JAX_LB_05,LB,0,MODELED
JAX,Defense,CB_1,CB,1,JAX_CB_03,CB,1,MODELED
JAX,Defense,CB_1,CB,2,JAX_CB_02,CB,0,MODELED
JAX,Defense,CB_2,CB,1,JAX_CB_02,CB,1,MODELED
JAX,Defense,CB_2,CB,2,JAX_CB_01,CB,0,MODELED
JAX,Defense,NICKEL,CB,1,JAX_CB_01,CB,1,MODELED
JAX,Defense,NICKEL,CB,2,JAX_CB_06,CB,0,MODELED
JAX,Defense,FS,S,1,JAX_S_02,S,1,MODELED
JAX,Defense,FS,S,2,JAX_S_01,S,0,MODELED
JAX,Defense,SS,S,1,JAX_S_01,S,1,MODELED
JAX,Defense,SS,S,2,JAX_S_04,S,0,MODELED
JAX,Special Teams,K,K,1,JAX_K_01,K,1,MODELED
JAX,Special Teams,P,P,1,JAX_P_01,P,1,MODELED
JAX,Special Teams,LS,LS,1,JAX_LS_01,LS,1,MODELED
JAX,Special Teams,KR,WR,1,JAX_WR_04,WR,1,MODELED
JAX,Special Teams,KR,WR,2,JAX_WR_05,WR,0,MODELED
JAX,Special Teams,PR,WR,1,JAX_WR_05,WR,1,MODELED
JAX,Special Teams,PR,WR,2,JAX_WR_06,WR,0,MODELED
JAX,Special Teams,GUNNER,S,1,JAX_S_04,S,1,MODELED
JAX,Special Teams,GUNNER,S,2,JAX_S_03,S,0,MODELED
TEN,Offense,QB,QB,1,TEN_QB_01,QB,1,MODELED
TEN,Offense,QB,QB,2,TEN_QB_02,QB,0,MODELED
TEN,Offense,RB,RB,1,TEN_RB_01,RB,1,MODELED
TEN,Offense,RB,RB,2,TEN_RB_02,RB,0,MODELED
TEN,Offense,RB,RB,3,TEN_RB_03,RB,0,MODELED
TEN,Offense,FB,FB,1,TEN_FB_01,FB,1,MODELED
TEN,Offense,WR_X,WR,1,TEN_WR_01,WR,1,MODELED
TEN,Offense,WR_X,WR,2,TEN_WR_03,WR,0,MODELED
TEN,Offense,WR_X,WR,3,TEN_WR_02,WR,0,MODELED
TEN,Offense,WR_Z,WR,1,TEN_WR_03,WR,1,MODELED
TEN,Offense,WR_Z,WR,2,TEN_WR_02,WR,0,MODELED
TEN,Offense,WR_Z,WR,3,TEN_WR_05,WR,0,MODELED
TEN,Offense,WR_SLOT,WR,1,TEN_WR_02,WR,1,MODELED
TEN,Offense,WR_SLOT,WR,2,TEN_WR_05,WR,0,MODELED
TEN,Offense,TE_Y,TE,1,TEN_TE_03,TE,1,MODELED
TEN,Offense,TE_Y,TE,2,TEN_TE_01,TE,0,MODELED
TEN,Offense,TE_F,TE,1,TEN_TE_01,TE,1,MODELED
TEN,Offense,TE_F,TE,2,TEN_TE_02,TE,0,MODELED
TEN,Offense,LT,OT,1,TEN_OT_01,OT,1,MODELED
TEN,Offense,LT,OT,2,TEN_OT_04,OT,0,MODELED
TEN,Offense,LG,OG,1,TEN_OG_04,OG,1,MODELED
TEN,Offense,LG,OG,2,TEN_OG_01,OG,0,MODELED
TEN,Offense,C,C,1,TEN_C_01,C,1,MODELED
TEN,Offense,C,C,2,TEN_C_02,C,0,MODELED
TEN,Offense,RG,OG,1,TEN_OG_01,OG,1,MODELED
TEN,Offense,RG,OG,2,TEN_OG_02,OG,0,MODELED
TEN,Offense,RT,OT,1,TEN_OT_04,OT,1,MODELED
TEN,Offense,RT,OT,2,TEN_OT_02,OT,0,MODELED
TEN,Defense,LDE,EDGE,1,TEN_EDGE_02,EDGE,1,MODELED
TEN,Defense,LDE,EDGE,2,TEN_EDGE_01,EDGE,0,MODELED
TEN,Defense,RDE,EDGE,1,TEN_EDGE_01,EDGE,1,MODELED
TEN,Defense,RDE,EDGE,2,TEN_EDGE_03,EDGE,0,MODELED
TEN,Defense,DT_3T,DT,1,TEN_DT_02,DT,1,MODELED
TEN,Defense,DT_3T,DT,2,TEN_DT_01,DT,0,MODELED
TEN,Defense,DT_1T,DT,1,TEN_DT_01,DT,1,MODELED
TEN,Defense,DT_1T,DT,2,TEN_DT_04,DT,0,MODELED
TEN,Defense,SAM,LB,1,TEN_LB_01,LB,1,MODELED
TEN,Defense,SAM,LB,2,TEN_LB_04,LB,0,MODELED
TEN,Defense,MIKE,LB,1,TEN_LB_04,LB,1,MODELED
TEN,Defense,MIKE,LB,2,TEN_LB_02,LB,0,MODELED
TEN,Defense,WILL,LB,1,TEN_LB_02,LB,1,MODELED
TEN,Defense,WILL,LB,2,TEN_LB_03,LB,0,MODELED
TEN,Defense,CB_1,CB,1,TEN_CB_03,CB,1,MODELED
TEN,Defense,CB_1,CB,2,TEN_CB_02,CB,0,MODELED
TEN,Defense,CB_2,CB,1,TEN_CB_02,CB,1,MODELED
TEN,Defense,CB_2,CB,2,TEN_CB_01,CB,0,MODELED
TEN,Defense,NICKEL,CB,1,TEN_CB_01,CB,1,MODELED
TEN,Defense,NICKEL,CB,2,TEN_CB_06,CB,0,MODELED
TEN,Defense,FS,S,1,TEN_S_01,S,1,MODELED
TEN,Defense,FS,S,2,TEN_S_02,S,0,MODELED
TEN,Defense,SS,S,1,TEN_S_02,S,1,MODELED
TEN,Defense,SS,S,2,TEN_S_03,S,0,MODELED
TEN,Special Teams,K,K,1,TEN_K_01,K,1,MODELED
TEN,Special Teams,P,P,1,TEN_P_01,P,1,MODELED
TEN,Special Teams,LS,LS,1,TEN_LS_01,LS,1,MODELED
TEN,Special Teams,KR,WR,1,TEN_WR_05,WR,1,MODELED
TEN,Special Teams,KR,WR,2,TEN_WR_04,WR,0,MODELED
TEN,Special Teams,PR,WR,1,TEN_WR_04,WR,1,MODELED
TEN,Special Teams,PR,WR,2,TEN_WR_06,WR,0,MODELED
TEN,Special Teams,GUNNER,S,1,TEN_S_03,S,1,MODELED
TEN,Special Teams,GUNNER,S,2,TEN_S_04,S,0,MODELED
DEN,Offense,QB,QB,1,DEN_QB_01,QB,1,MODELED
DEN,Offense,QB,QB,2,DEN_QB_02,QB,0,MODELED
DEN,Offense,RB,RB,1,DEN_RB_01,RB,1,MODELED
DEN,Offense,RB,RB,2,DEN_RB_02,RB,0,MODELED
DEN,Offense,RB,RB,3,DEN_RB_03,RB,0,MODELED
DEN,Offense,FB,FB,1,DEN_FB_01,FB,1,MODELED
DEN,Offense,WR_X,WR,1,DEN_WR_01,WR,1,MODELED
DEN,Offense,WR_X,WR,2,DEN_WR_02,WR,0,MODELED
DEN,Offense,WR_X,WR,3,DEN_WR_03,WR,0,MODELED
DEN,Offense,WR_Z,WR,1,DEN_WR_02,WR,1,MODELED
DEN,Offense,WR_Z,WR,2,DEN_WR_03,WR,0,MODELED
DEN,Offense,WR_Z,WR,3,DEN_WR_04,WR,0,MODELED
DEN,Offense,WR_SLOT,WR,1,DEN_WR_03,WR,1,MODELED
DEN,Offense,WR_SLOT,WR,2,DEN_WR_04,WR,0,MODELED
DEN,Offense,TE_Y,TE,1,DEN_TE_01,TE,1,MODELED
DEN,Offense,TE_Y,TE,2,DEN_TE_02,TE,0,MODELED
DEN,Offense,TE_F,TE,1,DEN_TE_02,TE,1,MODELED
DEN,Offense,TE_F,TE,2,DEN_TE_03,TE,0,MODELED
DEN,Offense,LT,OT,1,DEN_OT_02,OT,1,MODELED
DEN,Offense,LT,OT,2,DEN_OT_01,OT,0,MODELED
DEN,Offense,LG,OG,1,DEN_OG_02,OG,1,MODELED
DEN,Offense,LG,OG,2,DEN_OG_01,OG,0,MODELED
DEN,Offense,C,C,1,DEN_C_01,C,1,MODELED
DEN,Offense,C,C,2,DEN_C_02,C,0,MODELED
DEN,Offense,RG,OG,1,DEN_OG_01,OG,1,MODELED
DEN,Offense,RG,OG,2,DEN_OG_04,OG,0,MODELED
DEN,Offense,RT,OT,1,DEN_OT_01,OT,1,MODELED
DEN,Offense,RT,OT,2,DEN_OT_03,OT,0,MODELED
DEN,Defense,LDE,DT,1,DEN_DT_02,DT,1,MODELED
DEN,Defense,LDE,DT,2,DEN_DT_01,DT,0,MODELED
DEN,Defense,NT,DT,1,DEN_DT_01,DT,1,MODELED
DEN,Defense,NT,DT,2,DEN_DT_04,DT,0,MODELED
DEN,Defense,RDE,DT,1,DEN_DT_04,DT,1,MODELED
DEN,Defense,RDE,DT,2,DEN_DT_03,DT,0,MODELED
DEN,Defense,LOLB,EDGE,1,DEN_EDGE_01,EDGE,1,MODELED
