team_id,player_id,position,jersey_number,roster_status,designation,depth_rank,acquisition_type,acquisition_year,active_status,data_class
HOU,HOU_QB_01,QB,48,ACTIVE,NONE,1,WAIVER_CLAIM,2022,1,GENERATED
HOU,HOU_QB_02,QB,31,ACTIVE,DAY_TO_DAY,2,FREE_AGENCY,2025,1,GENERATED
HOU,HOU_QB_03,QB,72,PRACTICE_SQUAD_CANDIDATE,NONE,3,UDFA_SIGNING,2026,0,GENERATED
HOU,HOU_QB_04,QB,17,CAMP_BODY,NONE,4,DRAFT,2024,0,GENERATED
HOU,HOU_RB_01,RB,54,ACTIVE,NONE,1,RE_SIGNED,2021,1,GENERATED
HOU,HOU_RB_02,RB,85,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
HOU,HOU_RB_03,RB,94,ACTIVE,NONE,3,DRAFT,2024,1,GENERATED
HOU,HOU_RB_04,RB,4,PRACTICE_SQUAD_CANDIDATE,NONE,4,DRAFT,2025,0,GENERATED
HOU,HOU_RB_05,RB,62,CAMP_BODY,NONE,5,DRAFT,2026,0,GENERATED
HOU,HOU_FB_01,FB,79,ACTIVE,IR,1,FREE_AGENCY,2025,0,GENERATED
HOU,HOU_WR_01,WR,15,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
HOU,HOU_WR_02,WR,19,ACTIVE,NONE,2,TRADE,2021,1,GENERATED
HOU,HOU_WR_03,WR,80,ACTIVE,NONE,3,FREE_AGENCY,2021,1,GENERATED
HOU,HOU_WR_04,WR,69,ACTIVE,NONE,4,FREE_AGENCY,2020,1,GENERATED
HOU,HOU_WR_05,WR,98,ACTIVE,NONE,5,DRAFT,2026,1,GENERATED
HOU,HOU_WR_06,WR,38,ACTIVE,NONE,6,DRAFT,2026,1,GENERATED
HOU,HOU_WR_07,WR,95,PRACTICE_SQUAD_CANDIDATE,NONE,7,FREE_AGENCY,2026,0,GENERATED
HOU,HOU_WR_08,WR,66,PRACTICE_SQUAD_CANDIDATE,NONE,8,RE_SIGNED,2021,0,GENERATED
HOU,HOU_WR_09,WR,25,CAMP_BODY,NONE,9,RE_SIGNED,2025,0,GENERATED
HOU,HOU_WR_10,WR,84,CAMP_BODY,NONE,10,DRAFT,2025,0,GENERATED
HOU,HOU_WR_11,WR,40,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
HOU,HOU_TE_01,TE,29,ACTIVE,NONE,1,FREE_AGENCY,2026,1,GENERATED
HOU,HOU_TE_02,TE,45,ACTIVE,NONE,2,FREE_AGENCY,2022,1,GENERATED
HOU,HOU_TE_03,TE,75,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
HOU,HOU_TE_04,TE,49,PRACTICE_SQUAD_CANDIDATE,NONE,4,UDFA_SIGNING,2025,0,GENERATED
HOU,HOU_TE_05,TE,3,CAMP_BODY,NONE,5,DRAFT,2026,0,GENERATED
HOU,HOU_TE_06,TE,47,CAMP_BODY,NONE,6,UDFA_SIGNING,2026,0,GENERATED
HOU,HOU_OT_01,OT,23,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
HOU,HOU_OT_02,OT,10,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
HOU,HOU_OT_03,OT,83,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
HOU,HOU_OT_04,OT,1,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
HOU,HOU_OT_05,OT,51,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2025,0,GENERATED
HOU,HOU_OT_06,OT,57,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
HOU,HOU_OG_01,OG,93,ACTIVE,NONE,1,TRADE,2019,1,GENERATED
HOU,HOU_OG_02,OG,55,ACTIVE,NONE,2,RE_SIGNED,2020,1,GENERATED
HOU,HOU_OG_03,OG,46,ACTIVE,NONE,3,DRAFT,2023,1,GENERATED
HOU,HOU_OG_04,OG,52,ACTIVE,NONE,4,FREE_AGENCY,2023,1,GENERATED
HOU,HOU_OG_05,OG,90,PRACTICE_SQUAD_CANDIDATE,NONE,5,UDFA_SIGNING,2025,0,GENERATED
HOU,HOU_OG_06,OG,39,CAMP_BODY,NONE,6,UDFA_SIGNING,2026,0,GENERATED
HOU,HOU_C_01,C,61,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
HOU,HOU_C_02,C,64,ACTIVE,NONE,2,UDFA_SIGNING,2026,1,GENERATED
HOU,HOU_C_03,C,77,PRACTICE_SQUAD_CANDIDATE,NONE,3,DRAFT,2025,0,GENERATED
HOU,HOU_EDGE_01,EDGE,11,ACTIVE,DAY_TO_DAY,1,FREE_AGENCY,2022,1,GENERATED
HOU,HOU_EDGE_02,EDGE,35,ACTIVE,NONE,2,FREE_AGENCY,2026,1,GENERATED
HOU,HOU_EDGE_03,EDGE,9,ACTIVE,NONE,3,FREE_AGENCY,2015,1,GENERATED
HOU,HOU_EDGE_04,EDGE,20,ACTIVE,NONE,4,RE_SIGNED,2025,1,GENERATED
HOU,HOU_EDGE_05,EDGE,67,ACTIVE,NONE,5,DRAFT,2025,1,GENERATED
HOU,HOU_EDGE_06,EDGE,97,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2025,0,GENERATED
HOU,HOU_EDGE_07,EDGE,89,PRACTICE_SQUAD_CANDIDATE,NONE,7,FREE_AGENCY,2021,0,GENERATED
HOU,HOU_EDGE_08,EDGE,56,CAMP_BODY,DAY_TO_DAY,8,UDFA_SIGNING,2025,0,GENERATED
HOU,HOU_EDGE_09,EDGE,41,CAMP_BODY,DAY_TO_DAY,9,DRAFT,2025,0,GENERATED
HOU,HOU_DT_01,DT,14,ACTIVE,IR,1,DRAFT,2025,0,GENERATED
HOU,HOU_DT_02,DT,13,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
HOU,HOU_DT_03,DT,73,ACTIVE,NONE,3,FREE_AGENCY,2022,1,GENERATED
HOU,HOU_DT_04,DT,22,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
HOU,HOU_DT_05,DT,18,ACTIVE,NONE,5,DRAFT,2025,1,GENERATED
HOU,HOU_DT_06,DT,8,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2026,0,GENERATED
HOU,HOU_DT_07,DT,92,CAMP_BODY,NONE,7,FREE_AGENCY,2021,0,GENERATED
HOU,HOU_DT_08,DT,2,CAMP_BODY,NONE,8,DRAFT,2025,0,GENERATED
HOU,HOU_LB_01,LB,63,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
HOU,HOU_LB_02,LB,87,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
HOU,HOU_LB_03,LB,50,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
HOU,HOU_LB_04,LB,96,ACTIVE,DAY_TO_DAY,4,DRAFT,2023,1,GENERATED
HOU,HOU_LB_05,LB,42,ACTIVE,NONE,5,FREE_AGENCY,2018,1,GENERATED
HOU,HOU_LB_06,LB,74,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2025,0,GENERATED
HOU,HOU_LB_07,LB,58,CAMP_BODY,NONE,7,DRAFT,2025,0,GENERATED
HOU,HOU_LB_08,LB,21,CAMP_BODY,NONE,8,UDFA_SIGNING,2025,0,GENERATED
HOU,HOU_CB_01,CB,76,ACTIVE,NONE,1,FREE_AGENCY,2019,1,GENERATED
HOU,HOU_CB_02,CB,27,ACTIVE,NONE,2,RE_SIGNED,2025,1,GENERATED
HOU,HOU_CB_03,CB,82,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
HOU,HOU_CB_04,CB,44,ACTIVE,NONE,4,DRAFT,2026,1,GENERATED
HOU,HOU_CB_05,CB,65,ACTIVE,NONE,5,DRAFT,2022,1,GENERATED
HOU,HOU_CB_06,CB,6,ACTIVE,DAY_TO_DAY,6,DRAFT,2025,1,GENERATED
HOU,HOU_CB_07,CB,59,PRACTICE_SQUAD_CANDIDATE,NONE,7,UDFA_SIGNING,2025,0,GENERATED
HOU,HOU_CB_08,CB,53,PRACTICE_SQUAD_CANDIDATE,NONE,8,DRAFT,2023,0,GENERATED
HOU,HOU_CB_09,CB,88,CAMP_BODY,NONE,9,DRAFT,2024,0,GENERATED
HOU,HOU_CB_10,CB,60,CAMP_BODY,NONE,10,UDFA_SIGNING,2026,0,GENERATED
HOU,HOU_CB_11,CB,78,CAMP_BODY,NONE,11,DRAFT,2025,0,GENERATED
HOU,HOU_S_01,S,12,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
HOU,HOU_S_02,S,32,ACTIVE,NONE,2,RE_SIGNED,2020,1,GENERATED
HOU,HOU_S_03,S,71,ACTIVE,NONE,3,DRAFT,2023,1,GENERATED
HOU,HOU_S_04,S,81,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
HOU,HOU_S_05,S,86,PRACTICE_SQUAD_CANDIDATE,NONE,5,WAIVER_CLAIM,2023,0,GENERATED
HOU,HOU_S_06,S,68,CAMP_BODY,NONE,6,FREE_AGENCY,2026,0,GENERATED
HOU,HOU_S_07,S,33,CAMP_BODY,NONE,7,DRAFT,2025,0,GENERATED
HOU,HOU_K_01,K,5,ACTIVE,NONE,1,DRAFT,2022,1,GENERATED
HOU,HOU_K_02,K,99,PRACTICE_SQUAD_CANDIDATE,NONE,2,DRAFT,2026,0,GENERATED
HOU,HOU_P_01,P,16,ACTIVE,NONE,1,TRADE,2025,1,GENERATED
HOU,HOU_P_02,P,28,PRACTICE_SQUAD_CANDIDATE,IR,2,WAIVER_CLAIM,2023,0,GENERATED
HOU,HOU_LS_01,LS,70,ACTIVE,NONE,1,TRADE,2015,1,GENERATED
IND,IND_QB_01,QB,4,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
IND,IND_QB_02,QB,10,ACTIVE,NONE,2,WAIVER_CLAIM,2026,1,GENERATED
IND,IND_QB_03,QB,61,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,3,DRAFT,2024,0,GENERATED
IND,IND_QB_04,QB,72,CAMP_BODY,NONE,4,FREE_AGENCY,2024,0,GENERATED
IND,IND_RB_01,RB,97,ACTIVE,DAY_TO_DAY,1,DRAFT,2025,1,GENERATED
IND,IND_RB_02,RB,66,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
IND,IND_RB_03,RB,68,ACTIVE,DAY_TO_DAY,3,DRAFT,2024,1,GENERATED
IND,IND_RB_04,RB,87,PRACTICE_SQUAD_CANDIDATE,NONE,4,DRAFT,2025,0,GENERATED
IND,IND_RB_05,RB,39,CAMP_BODY,NONE,5,RE_SIGNED,2026,0,GENERATED
IND,IND_FB_01,FB,89,ACTIVE,DAY_TO_DAY,1,FREE_AGENCY,2023,1,GENERATED
IND,IND_WR_01,WR,30,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
IND,IND_WR_02,WR,47,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
IND,IND_WR_03,WR,80,ACTIVE,NONE,3,RE_SIGNED,2019,1,GENERATED
IND,IND_WR_04,WR,38,ACTIVE,DAY_TO_DAY,4,DRAFT,2025,1,GENERATED
IND,IND_WR_05,WR,2,ACTIVE,DAY_TO_DAY,5,DRAFT,2026,1,GENERATED
IND,IND_WR_06,WR,65,ACTIVE,NONE,6,DRAFT,2026,1,GENERATED
IND,IND_WR_07,WR,84,PRACTICE_SQUAD_CANDIDATE,PUP,7,DRAFT,2026,0,GENERATED
IND,IND_WR_08,WR,14,PRACTICE_SQUAD_CANDIDATE,NONE,8,FREE_AGENCY,2025,0,GENERATED
IND,IND_WR_09,WR,60,CAMP_BODY,NONE,9,DRAFT,2026,0,GENERATED
IND,IND_WR_10,WR,94,CAMP_BODY,NONE,10,DRAFT,2026,0,GENERATED
IND,IND_WR_11,WR,18,CAMP_BODY,NONE,11,UDFA_SIGNING,2026,0,GENERATED
IND,IND_TE_01,TE,55,ACTIVE,NONE,1,FREE_AGENCY,2022,1,GENERATED
IND,IND_TE_02,TE,71,ACTIVE,NONE,2,UDFA_SIGNING,2026,1,GENERATED
IND,IND_TE_03,TE,90,ACTIVE,NONE,3,DRAFT,2024,1,GENERATED
IND,IND_TE_04,TE,64,PRACTICE_SQUAD_CANDIDATE,NONE,4,UDFA_SIGNING,2025,0,GENERATED
IND,IND_TE_05,TE,3,CAMP_BODY,NONE,5,UDFA_SIGNING,2025,0,GENERATED
IND,IND_TE_06,TE,1,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
IND,IND_OT_01,OT,56,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
IND,IND_OT_02,OT,22,ACTIVE,DAY_TO_DAY,2,RE_SIGNED,2026,1,GENERATED
IND,IND_OT_03,OT,20,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
IND,IND_OT_04,OT,93,ACTIVE,NONE,4,DRAFT,2023,1,GENERATED
IND,IND_OT_05,OT,51,PRACTICE_SQUAD_CANDIDATE,NONE,5,FREE_AGENCY,2023,0,GENERATED
IND,IND_OT_06,OT,26,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
IND,IND_OG_01,OG,78,ACTIVE,NONE,1,DRAFT,2022,1,GENERATED
IND,IND_OG_02,OG,52,ACTIVE,NONE,2,DRAFT,2022,1,GENERATED
IND,IND_OG_03,OG,50,ACTIVE,NONE,3,WAIVER_CLAIM,2025,1,GENERATED
IND,IND_OG_04,OG,41,ACTIVE,DAY_TO_DAY,4,DRAFT,2026,1,GENERATED
IND,IND_OG_05,OG,70,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,5,UDFA_SIGNING,2026,0,GENERATED
IND,IND_OG_06,OG,29,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
IND,IND_C_01,C,36,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
IND,IND_C_02,C,81,ACTIVE,NONE,2,FREE_AGENCY,2025,1,GENERATED
IND,IND_C_03,C,95,PRACTICE_SQUAD_CANDIDATE,NONE,3,UDFA_SIGNING,2025,0,GENERATED
IND,IND_EDGE_01,EDGE,13,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
IND,IND_EDGE_02,EDGE,12,ACTIVE,NONE,2,DRAFT,2023,1,GENERATED
IND,IND_EDGE_03,EDGE,99,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
IND,IND_EDGE_04,EDGE,46,ACTIVE,NONE,4,UDFA_SIGNING,2026,1,GENERATED
IND,IND_EDGE_05,EDGE,17,ACTIVE,NONE,5,DRAFT,2024,1,GENERATED
IND,IND_EDGE_06,EDGE,54,PRACTICE_SQUAD_CANDIDATE,NONE,6,WAIVER_CLAIM,2026,0,GENERATED
IND,IND_EDGE_07,EDGE,92,PRACTICE_SQUAD_CANDIDATE,NONE,7,TRADE,2023,0,GENERATED
IND,IND_EDGE_08,EDGE,5,CAMP_BODY,NONE,8,DRAFT,2025,0,GENERATED
IND,IND_EDGE_09,EDGE,44,CAMP_BODY,NONE,9,UDFA_SIGNING,2026,0,GENERATED
IND,IND_DT_01,DT,67,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
IND,IND_DT_02,DT,58,ACTIVE,NONE,2,FREE_AGENCY,2019,1,GENERATED
IND,IND_DT_03,DT,19,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
IND,IND_DT_04,DT,83,ACTIVE,NONE,4,FREE_AGENCY,2022,1,GENERATED
IND,IND_DT_05,DT,77,ACTIVE,NONE,5,DRAFT,2026,1,GENERATED
IND,IND_DT_06,DT,85,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2024,0,GENERATED
IND,IND_DT_07,DT,79,CAMP_BODY,NONE,7,DRAFT,2025,0,GENERATED
IND,IND_DT_08,DT,59,CAMP_BODY,NONE,8,DRAFT,2025,0,GENERATED
IND,IND_LB_01,LB,63,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
IND,IND_LB_02,LB,74,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
IND,IND_LB_03,LB,53,ACTIVE,NONE,3,FREE_AGENCY,2021,1,GENERATED
IND,IND_LB_04,LB,75,ACTIVE,NONE,4,DRAFT,2026,1,GENERATED
IND,IND_LB_05,LB,35,ACTIVE,DAY_TO_DAY,5,DRAFT,2026,1,GENERATED
IND,IND_LB_06,LB,45,PRACTICE_SQUAD_CANDIDATE,NONE,6,UDFA_SIGNING,2026,0,GENERATED
IND,IND_LB_07,LB,21,CAMP_BODY,PUP,7,DRAFT,2025,0,GENERATED
IND,IND_LB_08,LB,8,CAMP_BODY,NONE,8,UDFA_SIGNING,2026,0,GENERATED
IND,IND_CB_01,CB,27,ACTIVE,IR,1,DRAFT,2026,0,GENERATED
IND,IND_CB_02,CB,32,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
IND,IND_CB_03,CB,62,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
IND,IND_CB_04,CB,31,ACTIVE,NONE,4,WAIVER_CLAIM,2026,1,GENERATED
IND,IND_CB_05,CB,33,ACTIVE,NONE,5,DRAFT,2026,1,GENERATED
IND,IND_CB_06,CB,16,ACTIVE,NONE,6,DRAFT,2024,1,GENERATED
IND,IND_CB_07,CB,48,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,7,UDFA_SIGNING,2025,0,GENERATED
IND,IND_CB_08,CB,86,PRACTICE_SQUAD_CANDIDATE,NONE,8,DRAFT,2026,0,GENERATED
IND,IND_CB_09,CB,76,CAMP_BODY,PUP,9,UDFA_SIGNING,2026,0,GENERATED
IND,IND_CB_10,CB,9,CAMP_BODY,NONE,10,UDFA_SIGNING,2025,0,GENERATED
IND,IND_CB_11,CB,88,CAMP_BODY,NONE,11,UDFA_SIGNING,2025,0,GENERATED
IND,IND_S_01,S,24,ACTIVE,NONE,1,FREE_AGENCY,2018,1,GENERATED
IND,IND_S_02,S,91,ACTIVE,NONE,2,DRAFT,2022,1,GENERATED
IND,IND_S_03,S,11,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
IND,IND_S_04,S,49,ACTIVE,NONE,4,DRAFT,2024,1,GENERATED
IND,IND_S_05,S,37,PRACTICE_SQUAD_CANDIDATE,NONE,5,RE_SIGNED,2018,0,GENERATED
IND,IND_S_06,S,57,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
IND,IND_S_07,S,28,CAMP_BODY,NONE,7,DRAFT,2026,0,GENERATED
IND,IND_K_01,K,34,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
IND,IND_K_02,K,7,PRACTICE_SQUAD_CANDIDATE,NONE,2,DRAFT,2025,0,GENERATED
IND,IND_P_01,P,98,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
IND,IND_P_02,P,6,PRACTICE_SQUAD_CANDIDATE,NONE,2,FREE_AGENCY,2026,0,GENERATED
IND,IND_LS_01,LS,40,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
JAX,JAX_QB_01,QB,70,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
JAX,JAX_QB_02,QB,11,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
JAX,JAX_QB_03,QB,98,PRACTICE_SQUAD_CANDIDATE,NONE,3,DRAFT,2024,0,GENERATED
JAX,JAX_QB_04,QB,92,CAMP_BODY,PUP,4,UDFA_SIGNING,2025,0,GENERATED
JAX,JAX_RB_01,RB,75,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
JAX,JAX_RB_02,RB,59,ACTIVE,NONE,2,DRAFT,2023,1,GENERATED
JAX,JAX_RB_03,RB,2,ACTIVE,IR,3,DRAFT,2026,0,GENERATED
JAX,JAX_RB_04,RB,72,PRACTICE_SQUAD_CANDIDATE,NONE,4,DRAFT,2024,0,GENERATED
JAX,JAX_RB_05,RB,34,CAMP_BODY,NONE,5,DRAFT,2026,0,GENERATED
JAX,JAX_FB_01,FB,81,ACTIVE,NONE,1,FREE_AGENCY,2019,1,GENERATED
JAX,JAX_WR_01,WR,30,ACTIVE,NONE,1,UDFA_SIGNING,2025,1,GENERATED
JAX,JAX_WR_02,WR,7,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
JAX,JAX_WR_03,WR,29,ACTIVE,NONE,3,WAIVER_CLAIM,2022,1,GENERATED
JAX,JAX_WR_04,WR,82,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
JAX,JAX_WR_05,WR,36,ACTIVE,NONE,5,UDFA_SIGNING,2025,1,GENERATED
JAX,JAX_WR_06,WR,69,ACTIVE,NONE,6,DRAFT,2026,1,GENERATED
JAX,JAX_WR_07,WR,44,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2026,0,GENERATED
JAX,JAX_WR_08,WR,33,PRACTICE_SQUAD_CANDIDATE,NONE,8,DRAFT,2026,0,GENERATED
JAX,JAX_WR_09,WR,43,CAMP_BODY,NONE,9,DRAFT,2025,0,GENERATED
JAX,JAX_WR_10,WR,60,CAMP_BODY,NFI,10,DRAFT,2026,0,GENERATED
JAX,JAX_WR_11,WR,54,CAMP_BODY,NONE,11,RE_SIGNED,2025,0,GENERATED
JAX,JAX_TE_01,TE,31,ACTIVE,NONE,1,FREE_AGENCY,2026,1,GENERATED
JAX,JAX_TE_02,TE,56,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
JAX,JAX_TE_03,TE,76,ACTIVE,NONE,3,TRADE,2020,1,GENERATED
JAX,JAX_TE_04,TE,84,PRACTICE_SQUAD_CANDIDATE,NONE,4,DRAFT,2025,0,GENERATED
JAX,JAX_TE_05,TE,15,CAMP_BODY,NONE,5,DRAFT,2025,0,GENERATED
JAX,JAX_TE_06,TE,16,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
JAX,JAX_OT_01,OT,57,ACTIVE,NONE,1,RE_SIGNED,2025,1,GENERATED
JAX,JAX_OT_02,OT,61,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
JAX,JAX_OT_03,OT,37,ACTIVE,NONE,3,FREE_AGENCY,2019,1,GENERATED
JAX,JAX_OT_04,OT,64,ACTIVE,DAY_TO_DAY,4,WAIVER_CLAIM,2023,1,GENERATED
JAX,JAX_OT_05,OT,13,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2026,0,GENERATED
JAX,JAX_OT_06,OT,48,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
JAX,JAX_OG_01,OG,4,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
JAX,JAX_OG_02,OG,39,ACTIVE,DAY_TO_DAY,2,DRAFT,2025,1,GENERATED
JAX,JAX_OG_03,OG,50,ACTIVE,NONE,3,DRAFT,2023,1,GENERATED
JAX,JAX_OG_04,OG,80,ACTIVE,NFI,4,FREE_AGENCY,2018,0,GENERATED
JAX,JAX_OG_05,OG,89,PRACTICE_SQUAD_CANDIDATE,NONE,5,RE_SIGNED,2025,0,GENERATED
JAX,JAX_OG_06,OG,73,CAMP_BODY,DAY_TO_DAY,6,WAIVER_CLAIM,2026,0,GENERATED
JAX,JAX_C_01,C,12,ACTIVE,NONE,1,FREE_AGENCY,2026,1,GENERATED
JAX,JAX_C_02,C,10,ACTIVE,NONE,2,DRAFT,2022,1,GENERATED
JAX,JAX_C_03,C,3,PRACTICE_SQUAD_CANDIDATE,NONE,3,DRAFT,2026,0,GENERATED
JAX,JAX_EDGE_01,EDGE,24,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
JAX,JAX_EDGE_02,EDGE,32,ACTIVE,NONE,2,WAIVER_CLAIM,2019,1,GENERATED
JAX,JAX_EDGE_03,EDGE,58,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
JAX,JAX_EDGE_04,EDGE,93,ACTIVE,NONE,4,RE_SIGNED,2020,1,GENERATED
JAX,JAX_EDGE_05,EDGE,5,ACTIVE,PUP,5,FREE_AGENCY,2022,0,GENERATED
JAX,JAX_EDGE_06,EDGE,52,PRACTICE_SQUAD_CANDIDATE,NONE,6,FREE_AGENCY,2026,0,GENERATED
JAX,JAX_EDGE_07,EDGE,14,PRACTICE_SQUAD_CANDIDATE,NONE,7,FREE_AGENCY,2025,0,GENERATED
JAX,JAX_EDGE_08,EDGE,38,CAMP_BODY,NONE,8,UDFA_SIGNING,2026,0,GENERATED
JAX,JAX_EDGE_09,EDGE,51,CAMP_BODY,NONE,9,UDFA_SIGNING,2026,0,GENERATED
JAX,JAX_DT_01,DT,20,ACTIVE,NONE,1,FREE_AGENCY,2025,1,GENERATED
JAX,JAX_DT_02,DT,23,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
JAX,JAX_DT_03,DT,68,ACTIVE,NONE,3,DRAFT,2023,1,GENERATED
JAX,JAX_DT_04,DT,62,ACTIVE,NONE,4,WAIVER_CLAIM,2023,1,GENERATED
JAX,JAX_DT_05,DT,18,ACTIVE,NONE,5,DRAFT,2024,1,GENERATED
JAX,JAX_DT_06,DT,94,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2025,0,GENERATED
JAX,JAX_DT_07,DT,25,CAMP_BODY,NONE,7,FREE_AGENCY,2025,0,GENERATED
JAX,JAX_DT_08,DT,97,CAMP_BODY,NONE,8,UDFA_SIGNING,2025,0,GENERATED
JAX,JAX_LB_01,LB,26,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
JAX,JAX_LB_02,LB,86,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
JAX,JAX_LB_03,LB,21,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
JAX,JAX_LB_04,LB,63,ACTIVE,NONE,4,DRAFT,2024,1,GENERATED
JAX,JAX_LB_05,LB,78,ACTIVE,PUP,5,DRAFT,2025,0,GENERATED
JAX,JAX_LB_06,LB,41,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2025,0,GENERATED
JAX,JAX_LB_07,LB,8,CAMP_BODY,NONE,7,DRAFT,2025,0,GENERATED
JAX,JAX_LB_08,LB,53,CAMP_BODY,NONE,8,DRAFT,2026,0,GENERATED
JAX,JAX_CB_01,CB,88,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
JAX,JAX_CB_02,CB,46,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
JAX,JAX_CB_03,CB,45,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
JAX,JAX_CB_04,CB,95,ACTIVE,NONE,4,FREE_AGENCY,2017,1,GENERATED
JAX,JAX_CB_05,CB,27,ACTIVE,NONE,5,FREE_AGENCY,2025,1,GENERATED
JAX,JAX_CB_06,CB,65,ACTIVE,NONE,6,FREE_AGENCY,2019,1,GENERATED
JAX,JAX_CB_07,CB,42,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2026,0,GENERATED
JAX,JAX_CB_08,CB,1,PRACTICE_SQUAD_CANDIDATE,NONE,8,DRAFT,2024,0,GENERATED
JAX,JAX_CB_09,CB,9,CAMP_BODY,NONE,9,DRAFT,2025,0,GENERATED
JAX,JAX_CB_10,CB,66,CAMP_BODY,NONE,10,DRAFT,2026,0,GENERATED
JAX,JAX_CB_11,CB,74,CAMP_BODY,NONE,11,UDFA_SIGNING,2025,0,GENERATED
JAX,JAX_S_01,S,49,ACTIVE,NONE,1,RE_SIGNED,2026,1,GENERATED
JAX,JAX_S_02,S,6,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
JAX,JAX_S_03,S,79,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
JAX,JAX_S_04,S,77,ACTIVE,NONE,4,FREE_AGENCY,2022,1,GENERATED
JAX,JAX_S_05,S,67,PRACTICE_SQUAD_CANDIDATE,NONE,5,RE_SIGNED,2024,0,GENERATED
JAX,JAX_S_06,S,99,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
