player_id,position,season,team_id
IND_LB_01,LB,24324.0,KC
KC_CB_02,CB,34459.0,KC
KC_CB_03,CB,26351.0,KC
P100292_CB,CB,34459.0,KC
KC_CB_06,CB,34459.0,KC
KC_S_01,S,34459.0,KC
ATL_S_04,S,34459.0,KC
KC_K_01,K,34459.0,KC
CAR_CB_01,CB,32432.0,CAR
SF_QB_01,QB,20270.0,WAS
WAS_RB_01,RB,34459.0,WAS
P100168_RB,RB,32432.0,WAS
WAS_WR_02,WR,34459.0,WAS
DAL_WR_01,WR,34459.0,WAS
DET_WR_05,WR,28378.0,WAS
WAS_TE_01,TE,28378.0,WAS
WAS_TE_03,TE,20270.0,WAS
WAS_OT_02,OT,34459.0,WAS
WAS_OT_03,OT,32432.0,WAS
WAS_OG_02,OG,34459.0,WAS
WAS_OG_03,OG,18243.0,WAS
GB_C_01,C,34459.0,WAS
P100191_EDGE,EDGE,34459.0,WAS
WAS_EDGE_05,EDGE,30405.0,WAS
WAS_EDGE_04,EDGE,34459.0,WAS
WAS_DT_02,DT,28378.0,WAS
WAS_DT_01,DT,32432.0,WAS
WAS_DT_05,DT,34459.0,WAS
CIN_LB_01,LB,28378.0,WAS
SEA_LB_03,LB,34459.0,WAS
WAS_LB_05,LB,34459.0,WAS
WAS_CB_01,CB,34459.0,WAS
FA_CB_029,CB,22297.0,WAS
WAS_CB_06,CB,34459.0,WAS
WAS_CB_03,CB,30405.0,WAS
WAS_S_04,S,34459.0,WAS
TEN_S_04,S,28378.0,WAS
WAS_S_03,S,24324.0,WAS
WAS_K_01,K,34459.0,WAS
WAS_P_01,P,34459.0,WAS
PHI_RB_03,RB,32432.0,MIA
CIN_WR_02,WR,32432.0,MIA
MIN_OT_04,OT,6081.0,MIN
HOU_OG_01,OG,30405.0,MIN
DET_S_02,S,32432.0,MIN
MIN_P_01,P,32432.0,MIN
GB_OT_02,OT,32432.0,GB
CAR_C_03,C,2027.0,GB
GB_EDGE_03,EDGE,32432.0,GB
GB_S_01,S,32432.0,GB
SEA_P_01,P,30405.0,NYJ
CLE_RB_01,RB,30405.0,NYG
DEN_WR_03,WR,20270.0,DEN
DEN_TE_03,TE,32432.0,DEN
DEN_OG_01,OG,32432.0,DEN
NO_C_01,C,22297.0,DEN
P100224_LB,LB,10135.0,DEN
CLE_LB_01,LB,22297.0,DAL
NYJ_CB_04,CB,8108.0,DAL
NO_RB_03,RB,34459.0,NO
BUF_WR_03,WR,34459.0,NO
CHI_WR_02,WR,30405.0,NO
NO_WR_01,WR,22297.0,NO
NO_WR_06,WR,34459.0,NO
LV_TE_01,TE,34459.0,NO
BUF_OT_03,OT,34459.0,NO
P100143_OT,OT,34459.0,NO
MIN_OG_04,OG,34459.0,NO
NO_OG_02,OG,34459.0,NO
NO_C_02,C,34459.0,NO
NO_EDGE_02,EDGE,32432.0,NO
NO_EDGE_04,EDGE,34459.0,NO
TEN_EDGE_04,EDGE,34459.0,NO
TB_EDGE_03,EDGE,34459.0,NO
NO_DT_02,DT,34459.0,NO
NO_DT_05,DT,24324.0,NO
P100187_DT,DT,24324.0,NO
NE_LB_02,LB,34459.0,NO
NO_LB_05,LB,18243.0,NO
P100284_LB,LB,28378.0,NO
NO_CB_02,CB,34459.0,NO
NO_CB_05,CB,34459.0,NO
P100044_CB,CB,34459.0,NO
NO_S_01,S,34459.0,NO
SF_K_02,K,14189.0,NO
BUF_QB_02,QB,10135.0,ATL
ATL_WR_04,WR,30405.0,ATL
DET_OG_01,OG,28378.0,TEN
TEN_CB_04,CB,12162.0,TEN
LV_EDGE_04,EDGE,30405.0,LV
LV_DT_05,DT,6081.0,LV
BAL_S_04,S,6081.0,LV
MIA_OT_04,OT,6081.0,MIN
TEN_DT_04,DT,24324.0,MIN
LAR_WR_05,WR,10135.0,LAR
PHI_EDGE_02,EDGE,32432.0,LAR
LAR_DT_03,DT,26351.0,LAR
WAS_RB_02,RB,32432.0,WAS
P100021_EDGE,EDGE,32432.0,WAS
KC_WR_01,WR,32432.0,DET
TB_OT_01,OT,8108.0,DET
KC_LB_01,LB,2027.0,DET
P100245_WR,WR,12162.0,PHI
PHI_CB_06,CB,28378.0,PHI
KC_QB_02,QB,34459.0,CHI
CHI_RB_03,RB,32432.0,CHI
MIN_RB_04,RB,34459.0,CHI
CHI_WR_03,WR,34459.0,CHI
CHI_WR_06,WR,34459.0,CHI
CHI_TE_01,TE,34459.0,CHI
CHI_TE_03,TE,32432.0,CHI
CHI_OT_02,OT,30405.0,CHI
SEA_OT_05,OT,30405.0,CHI
CAR_OG_02,OG,34459.0,CHI
IND_OG_01,OG,34459.0,CHI
TB_C_01,C,34459.0,CHI
LAR_EDGE_01,EDGE,34459.0,CHI
CHI_EDGE_01,EDGE,8108.0,CHI
WAS_EDGE_06,EDGE,32432.0,CHI
CHI_EDGE_04,EDGE,34459.0,CHI
CHI_DT_02,DT,34459.0,CHI
CHI_DT_03,DT,26351.0,CHI
CHI_DT_04,DT,34459.0,CHI
WAS_LB_02,LB,34459.0,CHI
CHI_LB_02,LB,34459.0,CHI
ATL_LB_04,LB,26351.0,CHI
CHI_CB_01,CB,34459.0,CHI
CHI_CB_02,CB,34459.0,CHI
P100291_CB,CB,30405.0,CHI
CHI_S_04,S,34459.0,CHI
P100178_S,S,34459.0,CHI
CHI_S_03,S,26351.0,CHI
PIT_K_01,K,34459.0,CHI
CHI_P_01,P,26351.0,CHI
KC_DT_02,DT,30405.0,KC
CIN_DT_04,DT,12162.0,KC
NE_EDGE_04,EDGE,32432.0,NE
ATL_DT_04,DT,16216.0,NE
CLE_DT_01,DT,32432.0,CLE
DET_CB_04,CB,18243.0,CLE
HOU_QB_01,QB,34459.0,HOU
NYJ_RB_03,RB,34459.0,HOU
P100080_RB,RB,34459.0,HOU
PHI_WR_02,WR,10135.0,HOU
P100295_WR,WR,22297.0,HOU
P100010_WR,WR,34459.0,HOU
HOU_WR_06,WR,30405.0,HOU
BAL_TE_01,TE,34459.0,HOU
HOU_TE_03,TE,30405.0,HOU
JAX_OT_01,OT,34459.0,HOU
HOU_OT_04,OT,34459.0,HOU
LV_OG_02,OG,34459.0,HOU
NYJ_OG_02,OG,34459.0,HOU
NE_EDGE_01,EDGE,32432.0,HOU
LV_EDGE_01,EDGE,34459.0,HOU
HOU_EDGE_02,EDGE,28378.0,HOU
HOU_EDGE_05,EDGE,32432.0,HOU
HOU_DT_01,DT,34459.0,HOU
HOU_DT_02,DT,34459.0,HOU
HOU_DT_05,DT,30405.0,HOU
NYG_LB_01,LB,34459.0,HOU
HOU_LB_02,LB,34459.0,HOU
SF_CB_01,CB,32432.0,HOU
TB_CB_02,CB,34459.0,HOU
KC_CB_05,CB,26351.0,HOU
MIA_S_02,S,34459.0,HOU
HOU_S_04,S,34459.0,HOU
HOU_S_02,S,32432.0,HOU
HOU_K_01,K,24324.0,HOU
HOU_P_01,P,28378.0,HOU
TB_RB_01,RB,34459.0,TB
TB_RB_02,RB,34459.0,TB
LAR_RB_04,RB,34459.0,TB
HOU_WR_01,WR,24324.0,TB
TB_WR_06,WR,24324.0,TB
TB_WR_04,WR,34459.0,TB
TB_WR_05,WR,34459.0,TB
TB_TE_01,TE,26351.0,TB
NO_TE_01,TE,34459.0,TB
TB_OT_02,OT,34459.0,TB
ARI_OT_02,OT,32432.0,TB
DAL_OG_01,OG,28378.0,TB
KC_OG_02,OG,34459.0,TB
TB_C_02,C,24324.0,TB
P100095_EDGE,EDGE,34459.0,TB
TB_EDGE_05,EDGE,34459.0,TB
TB_DT_02,DT,28378.0,TB
NO_DT_01,DT,34459.0,TB
SF_DT_03,DT,20270.0,TB
TB_LB_02,LB,34459.0,TB
TB_LB_05,LB,34459.0,TB
TB_LB_01,LB,32432.0,TB
TB_CB_03,CB,34459.0,TB
TB_CB_01,CB,34459.0,TB
CLE_S_02,S,34459.0,TB
BAL_S_03,S,34459.0,TB
TB_S_03,S,34459.0,TB
JAX_K_01,K,34459.0,TB
LAR_P_01,P,34459.0,TB
PIT_QB_02,QB,34459.0,SF
DAL_RB_03,RB,24324.0,SF
SF_RB_03,RB,34459.0,SF
TEN_RB_04,RB,34459.0,SF
SF_WR_01,WR,34459.0,SF
SF_WR_02,WR,34459.0,SF
SF_WR_04,WR,34459.0,SF
SF_WR_05,WR,34459.0,SF
SF_TE_01,TE,34459.0,SF
TEN_TE_01,TE,34459.0,SF
SF_OT_02,OT,34459.0,SF
TEN_OT_04,OT,2027.0,SF
SF_OG_02,OG,34459.0,SF
SF_C_01,C,32432.0,SF
SF_EDGE_02,EDGE,34459.0,SF
SF_EDGE_03,EDGE,34459.0,SF
SF_EDGE_05,EDGE,34459.0,SF
SF_DT_01,DT,32432.0,SF
P100246_DT,DT,28378.0,SF
P100156_DT,DT,10135.0,SF
SF_LB_02,LB,32432.0,SF
TEN_LB_02,LB,34459.0,SF
P100213_LB,LB,34459.0,SF
SF_CB_03,CB,24324.0,SF
P100068_CB,CB,34459.0,SF
SF_CB_05,CB,34459.0,SF
SF_S_01,S,34459.0,SF
SF_S_02,S,28378.0,SF
NO_S_04,S,30405.0,SF
PIT_P_01,P,34459.0,SF
ARI_C_01,C,18243.0,ARI
ARI_DT_01,DT,32432.0,ARI
BUF_DT_02,DT,20270.0,BUF
BUF_LB_01,LB,28378.0,BUF
P100190_CB,CB,32432.0,BUF
JAX_QB_01,QB,34459.0,JAX
LAC_RB_01,RB,34459.0,JAX
P100139_RB,RB,34459.0,JAX
CAR_WR_01,WR,34459.0,JAX
WAS_WR_03,WR,34459.0,JAX
FA_WR_005,WR,34459.0,JAX
P100140_WR,WR,34459.0,JAX
JAX_OT_02,OT,34459.0,JAX
JAX_OG_01,OG,34459.0,JAX
JAX_C_02,C,22297.0,JAX
JAX_EDGE_02,EDGE,34459.0,JAX
SEA_EDGE_01,EDGE,34459.0,JAX
PIT_EDGE_04,EDGE,34459.0,JAX
LAC_EDGE_02,EDGE,6081.0,JAX
CIN_DT_02,DT,34459.0,JAX
JAX_DT_01,DT,34459.0,JAX
JAX_DT_05,DT,34459.0,JAX
JAX_LB_01,LB,34459.0,JAX
JAX_LB_03,LB,34459.0,JAX
JAX_LB_04,LB,34459.0,JAX
JAX_CB_02,CB,34459.0,JAX
P100073_CB,CB,18243.0,JAX
P100008_CB,CB,34459.0,JAX
P100085_CB,CB,30405.0,JAX
JAX_S_03,S,34459.0,JAX
JAX_S_04,S,34459.0,JAX
IND_K_01,K,34459.0,JAX
PIT_CB_03,CB,22297.0,PIT
CAR_OT_02,OT,30405.0,CAR
CAR_C_02,C,8108.0,CAR
SEA_LB_04,LB,32432.0,SEA
SEA_CB_05,CB,32432.0,SEA
GB_DT_01,DT,30405.0,GB
NYG_OT_03,OT,28378.0,NYG
NYG_DT_02,DT,10135.0,NYG
PIT_LB_02,LB,28378.0,NYG
CAR_K_02,K,6081.0,NYG
LAC_OG_04,OG,4054.0,LAC
WAS_EDGE_02,EDGE,30405.0,LAC
P100221_EDGE,EDGE,22297.0,LAC
LAC_LB_05,LB,10135.0,LAC
CIN_WR_06,WR,8108.0,CIN
P100227_OT,OT,30405.0,CIN
ATL_LB_02,LB,30405.0,CIN
ATL_WR_02,WR,18243.0,TEN
P100039_DT,DT,6081.0,DEN
LV_EDGE_02,EDGE,26351.0,LV
P100282_CB,CB,14189.0,LV
DAL_RB_01,RB,26351.0,DAL
P100109_S,S,16216.0,WAS
NYG_DT_05,DT,4054.0,NYG
PHI_K_01,K,8108.0,GB
SF_OT_01,OT,32432.0,SF
P100270_DT,DT,6081.0,SF
IND_WR_03,WR,26351.0,IND
P100104_LB,LB,8108.0,BUF
JAX_CB_06,CB,26351.0,ATL
P100250_OT,OT,4054.0,PIT
PIT_WR_04,WR,8108.0,NYJ
NYJ_S_02,S,24324.0,NYJ
LAR_OG_04,OG,12162.0,LAR
NO_DT_04,DT,10135.0,NO
P100093_DT,DT,10135.0,NO
MIA_C_02,C,4054.0,MIA
P100197_DT,DT,12162.0,CIN
MIN_LB_01,LB,12162.0,CLE
CLE_P_01,P,28378.0,CLE
JAX_TE_02,TE,28378.0,JAX
P100011_EDGE,EDGE,28378.0,JAX
JAX_P_01,P,28378.0,JAX
MIN_QB_01,QB,14189.0,WAS
P100063_CB,CB,16216.0,WAS
ATL_OT_02,OT,8108.0,ATL
P100065_S,S,12162.0,ATL
SF_K_01,K,30405.0,SF
P100088_QB,QB,28378.0,NO
TB_DT_01,DT,14189.0,TB
LV_CB_01,CB,26351.0,TB
ARI_LB_01,LB,28378.0,ARI
DET_TE_02,TE,14189.0,DET
DET_C_01,C,8108.0,DET
PIT_EDGE_05,EDGE,18243.0,PIT
IND_CB_06,CB,14189.0,NE
P100124_EDGE,EDGE,8108.0,HOU
P100175_CB,CB,4054.0,JAX
P100158_S,S,2027.0,LAC
ATL_LB_03,LB,2027.0,ATL
NE_LB_05,LB,22297.0,NE
NYG_WR_03,WR,28378.0,HOU
WAS_K_02,K,10135.0,HOU
BAL_DT_01,DT,26351.0,SF
SEA_DT_03,DT,8108.0,SEA
CHI_OG_03,OG,8108.0,DAL
CHI_OT_04,OT,2027.0,CHI
MIA_K_01,K,2027.0,MIA
CIN_OT_04,OT,6081.0,CHI
P100091_DT,DT,8108.0,CHI
CHI_LB_01,LB,8108.0,CHI
NYG_C_01,C,10135.0,TB
P100013_OG,OG,10135.0,CAR
SEA_OT_03,OT,4054.0,SEA
NYG_EDGE_05,EDGE,6081.0,NYG
MIN_S_01,S,18243.0,NYG
SF_OG_04,OG,22297.0,SF
DAL_S_02,S,8108.0,SF
SF_S_04,S,2027.0,SF
DET_EDGE_05,EDGE,6081.0,DET
TEN_WR_04,WR,6081.0,TEN
NYG_CB_01,CB,24324.0,HOU
IND_CB_05,CB,12162.0,IND
DEN_OT_03,OT,2027.0,BUF
DAL_OG_03,OG,8108.0,PIT
DET_QB_02,QB,2027.0,DET
TB_DT_04,DT,6081.0,TB
LAR_S_03,S,6081.0,LAR
MIA_LB_05,LB,4054.0,MIA
NO_EDGE_05,EDGE,2027.0,NO
CAR_OT_04,OT,4054.0,SEA
NYJ_WR_06,WR,12162.0,NYJ
NYJ_LB_04,LB,8108.0,NYJ
CIN_OG_03,OG,2027.0,CIN
JAX_C_01,C,12162.0,JAX
IND_TE_02,TE,4054.0,HOU
IND_OT_02,OT,14189.0,JAX
MIA_OT_02,OT,6081.0,MIA
TB_DT_03,DT,12162.0,MIA
DET_QB_01,QB,12162.0,TB
P100033_DT,DT,12162.0,DAL
DAL_WR_05,WR,12162.0,DAL
DAL_C_02,C,10135.0,DAL
NYG_TE_03,TE,10135.0,NYG
HOU_LB_01,LB,10135.0,KC
TB_OG_03,OG,6081.0,TB
P100161_OT,OT,4054.0,IND
CIN_TE_02,TE,6081.0,CIN
P100293_WR,WR,6081.0,GB
NYG_RB_02,RB,10135.0,SF
P100077_CB,CB,6081.0,MIA
LAC_DT_04,DT,8108.0,LAC
P100289_WR,WR,10135.0,TB
P100228_DT,DT,8108.0,WAS
NYJ_OG_04,OG,4054.0,NYJ
NE_OT_04,OT,2027.0,NE
HOU_LB_03,LB,4054.0,PIT
HOU_DT_04,DT,4054.0,HOU
NO_QB_01,QB,8108.0,TEN
CLE_S_01,S,2027.0,JAX
P100269_QB,QB,4054.0,NYG
P100229_OG,OG,4054.0,DET
CAR_QB_02,QB,2027.0,CAR
GB_OT_04,OT,2027.0,TB
P100097_C,C,4054.0,SEA
DET_OG_03,OG,2027.0,LV
DAL_TE_02,TE,2027.0,DAL
WAS_OT_04,OT,2027.0,WAS
BUF_OT_04,OT,4054.0,BUF
CAR_DT_03,DT,2027.0,CAR
LAR_EDGE_02,EDGE,2027.0,HOU
LAC_CB_01,CB,2027.0,LAC
TEN_OG_02,OG,2027.0,CLE
CIN_QB_01,QB,4054.0,PIT
PIT_RB_01,RB,4054.0,PIT
PIT_WR_03,WR,4054.0,PIT
PIT_WR_06,WR,4054.0,PIT
PIT_WR_05,WR,4054.0,PIT
PIT_TE_02,TE,4054.0,PIT
PIT_TE_03,TE,4054.0,PIT
CIN_OT_01,OT,4054.0,PIT
PIT_OG_01,OG,4054.0,PIT
ARI_OG_01,OG,4054.0,PIT
PIT_C_01,C,4054.0,PIT
CLE_EDGE_02,EDGE,4054.0,PIT
PIT_EDGE_05,EDGE,4054.0,PIT
CIN_EDGE_02,EDGE,4054.0,PIT
P100135_DT,DT,4054.0,PIT
PIT_LB_04,LB,4054.0,PIT
LAC_LB_01,LB,4054.0,PIT
MIN_LB_03,LB,4054.0,PIT
PIT_CB_03,CB,4054.0,PIT
PIT_CB_02,CB,4054.0,PIT
NO_CB_01,CB,4054.0,PIT
PIT_CB_05,CB,4054.0,PIT
PIT_S_02,S,4054.0,PIT
PIT_S_03,S,4054.0,PIT
PIT_S_04,S,4054.0,PIT
LV_P_01,P,4054.0,PIT
LV_QB_01,QB,2027.0,LV
LV_RB_01,RB,2027.0,LV
ARI_RB_02,RB,2027.0,LV
SF_RB_04,RB,2027.0,LV
LV_WR_01,WR,2027.0,LV
BAL_WR_02,WR,2027.0,LV
LV_WR_04,WR,2027.0,LV
P100219_TE,TE,2027.0,LV
P100212_TE,TE,2027.0,LV
LV_OT_02,OT,2027.0,LV
KC_OT_05,OT,2027.0,LV
LV_OG_01,OG,2027.0,LV
LV_C_01,C,2027.0,LV
LV_EDGE_04,EDGE,2027.0,LV
LV_EDGE_02,EDGE,2027.0,LV
KC_EDGE_04,EDGE,2027.0,LV
LV_DT_01,DT,2027.0,LV
LV_DT_03,DT,2027.0,LV
LV_DT_05,DT,2027.0,LV
PIT_LB_01,LB,2027.0,LV
LV_LB_02,LB,2027.0,LV
LV_LB_05,LB,2027.0,LV
LV_CB_03,CB,2027.0,LV
PHI_CB_01,CB,2027.0,LV
LV_CB_04,CB,2027.0,LV
LV_S_01,S,2027.0,LV
LAC_S_04,S,2027.0,LV
LV_S_04,S,2027.0,LV
LV_K_01,K,2027.0,LV
CAR_P_01,P,2027.0,LV
LAC_QB_02,QB,6081.0,NYJ
P100035_RB,RB,6081.0,NYJ
CIN_RB_02,RB,6081.0,NYJ
NYJ_WR_02,WR,6081.0,NYJ
NYJ_WR_03,WR,6081.0,NYJ
JAX_WR_03,WR,6081.0,NYJ
ARI_WR_01,WR,6081.0,NYJ
DEN_TE_01,TE,6081.0,NYJ
NE_TE_01,TE,6081.0,NYJ
NYJ_OT_01,OT,6081.0,NYJ
HOU_OT_01,OT,6081.0,NYJ
BAL_OG_02,OG,6081.0,NYJ
NYJ_OG_04,OG,6081.0,NYJ
P100300_C,C,6081.0,NYJ
NYJ_EDGE_01,EDGE,6081.0,NYJ
JAX_EDGE_01,EDGE,6081.0,NYJ
NYJ_EDGE_05,EDGE,6081.0,NYJ
CHI_DT_01,DT,6081.0,NYJ
NYJ_DT_05,DT,6081.0,NYJ
NYJ_DT_04,DT,6081.0,NYJ
NYG_LB_02,LB,6081.0,NYJ
CAR_LB_04,LB,6081.0,NYJ
NYJ_LB_02,LB,6081.0,NYJ
JAX_CB_03,CB,6081.0,NYJ
CLE_CB_03,CB,6081.0,NYJ
NYJ_CB_01,CB,6081.0,NYJ
NYJ_S_02,S,6081.0,NYJ
CAR_S_01,S,6081.0,NYJ
LAR_S_01,S,6081.0,NYJ
NYJ_K_01,K,6081.0,NYJ
SEA_P_01,P,6081.0,NYJ
P100074_QB,QB,2027.0,MIA
PHI_RB_03,RB,2027.0,MIA
MIA_RB_02,RB,2027.0,MIA
PHI_WR_03,WR,2027.0,MIA
CIN_WR_02,WR,2027.0,MIA
MIA_WR_06,WR,2027.0,MIA
MIA_WR_02,WR,2027.0,MIA
MIA_TE_02,TE,2027.0,MIA
LV_TE_03,TE,2027.0,MIA
KC_OT_01,OT,2027.0,MIA
MIA_OT_02,OT,2027.0,MIA
KC_OG_01,OG,2027.0,MIA
P100060_OG,OG,2027.0,MIA
NYJ_C_01,C,2027.0,MIA
PIT_EDGE_02,EDGE,2027.0,MIA
MIA_EDGE_01,EDGE,2027.0,MIA
MIA_EDGE_04,EDGE,2027.0,MIA
KC_DT_01,DT,2027.0,MIA
MIA_DT_02,DT,2027.0,MIA
MIA_DT_01,DT,2027.0,MIA
NO_LB_02,LB,2027.0,MIA
CAR_LB_02,LB,2027.0,MIA
FA_LB_118,LB,2027.0,MIA
CIN_CB_03,CB,2027.0,MIA
ATL_CB_02,CB,2027.0,MIA
DET_CB_03,CB,2027.0,MIA
MIA_CB_04,CB,2027.0,MIA
TEN_S_02,S,2027.0,MIA
MIA_S_03,S,2027.0,MIA
MIA_S_01,S,2027.0,MIA
CHI_K_01,K,2027.0,MIA
MIA_P_01,P,2027.0,MIA
IND_QB_01,QB,4054.0,IND
NYG_RB_03,RB,4054.0,IND
IND_RB_02,RB,4054.0,IND
IND_WR_03,WR,4054.0,IND
IND_WR_02,WR,4054.0,IND
IND_WR_01,WR,4054.0,IND
ARI_WR_02,WR,4054.0,IND
NYJ_TE_01,TE,4054.0,IND
SEA_TE_02,TE,4054.0,IND
MIN_OT_02,OT,4054.0,IND
IND_OT_01,OT,4054.0,IND
GB_OG_01,OG,4054.0,IND
NO_OG_01,OG,4054.0,IND
IND_C_01,C,4054.0,IND
IND_EDGE_02,EDGE,4054.0,IND
TB_EDGE_01,EDGE,4054.0,IND
IND_DT_01,DT,4054.0,IND
CLE_DT_04,DT,4054.0,IND
LV_DT_02,DT,4054.0,IND
JAX_LB_02,LB,4054.0,IND
IND_LB_05,LB,4054.0,IND
IND_LB_03,LB,4054.0,IND
IND_CB_01,CB,4054.0,IND
IND_CB_02,CB,4054.0,IND
IND_CB_03,CB,4054.0,IND
IND_CB_05,CB,4054.0,IND
IND_S_02,S,4054.0,IND
IND_S_01,S,4054.0,IND
NO_K_01,K,4054.0,IND
IND_P_01,P,4054.0,IND
CAR_QB_01,QB,2027.0,CLE
CLE_RB_03,RB,2027.0,CLE
TEN_RB_01,RB,2027.0,CLE
CLE_RB_02,RB,2027.0,CLE
CLE_WR_03,WR,2027.0,CLE
CLE_WR_02,WR,2027.0,CLE
CLE_WR_05,WR,2027.0,CLE
CLE_TE_02,TE,2027.0,CLE
CLE_TE_03,TE,2027.0,CLE
TEN_OT_01,OT,2027.0,CLE
CLE_OT_02,OT,2027.0,CLE
CLE_OG_02,OG,2027.0,CLE
CIN_C_01,C,2027.0,CLE
CLE_EDGE_01,EDGE,2027.0,CLE
TB_EDGE_02,EDGE,2027.0,CLE
P100018_EDGE,EDGE,2027.0,CLE
CLE_DT_02,DT,2027.0,CLE
CLE_DT_01,DT,2027.0,CLE
CLE_DT_03,DT,2027.0,CLE
NO_LB_01,LB,2027.0,CLE
CLE_LB_02,LB,2027.0,CLE
MIN_LB_01,LB,2027.0,CLE
CLE_CB_02,CB,2027.0,CLE
DET_CB_04,CB,2027.0,CLE
CLE_CB_05,CB,2027.0,CLE
TB_S_02,S,2027.0,CLE
P100142_S,S,2027.0,CLE
CLE_K_01,K,2027.0,CLE
CLE_P_01,P,2027.0,CLE
DEN_QB_01,QB,6081.0,DEN
DEN_RB_01,RB,6081.0,DEN
NYG_RB_01,RB,6081.0,DEN
DEN_WR_01,WR,6081.0,DEN
DEN_WR_02,WR,6081.0,DEN
DEN_WR_03,WR,6081.0,DEN
DEN_WR_04,WR,6081.0,DEN
DEN_TE_02,TE,6081.0,DEN
DEN_TE_03,TE,6081.0,DEN
BAL_OT_02,OT,6081.0,DEN
DEN_OT_04,OT,6081.0,DEN
DEN_OG_04,OG,6081.0,DEN
NO_C_01,C,6081.0,DEN
BAL_EDGE_02,EDGE,6081.0,DEN
SF_EDGE_01,EDGE,6081.0,DEN
P100114_EDGE,EDGE,6081.0,DEN
DEN_EDGE_05,EDGE,6081.0,DEN
DEN_DT_02,DT,6081.0,DEN
MIN_DT_04,DT,6081.0,DEN
DEN_DT_04,DT,6081.0,DEN
LV_LB_01,LB,6081.0,DEN
DEN_LB_02,LB,6081.0,DEN
DEN_LB_03,LB,6081.0,DEN
DEN_CB_01,CB,6081.0,DEN
DEN_CB_02,CB,6081.0,DEN
DEN_CB_03,CB,6081.0,DEN
DEN_CB_04,CB,6081.0,DEN
DEN_S_02,S,6081.0,DEN
DEN_S_03,S,6081.0,DEN
DEN_K_01,K,6081.0,DEN
P100081_P,P,6081.0,DEN
LAR_QB_01,QB,2027.0,LAR
CIN_RB_01,RB,2027.0,LAR
LAR_WR_02,WR,2027.0,LAR
PHI_WR_01,WR,2027.0,LAR
NO_WR_03,WR,2027.0,LAR
LAR_WR_01,WR,2027.0,LAR
LAR_TE_02,TE,2027.0,LAR
LAR_TE_03,TE,2027.0,LAR
LAR_OT_01,OT,2027.0,LAR
LAR_OT_02,OT,2027.0,LAR
LAR_OG_01,OG,2027.0,LAR
SEA_OG_05,OG,2027.0,LAR
LAR_C_01,C,2027.0,LAR
ATL_EDGE_04,EDGE,2027.0,LAR
P100134_EDGE,EDGE,2027.0,LAR
P100265_EDGE,EDGE,2027.0,LAR
LAR_DT_01,DT,2027.0,LAR
LAR_DT_02,DT,2027.0,LAR
GB_DT_05,DT,2027.0,LAR
LAR_LB_04,LB,2027.0,LAR
LAR_LB_05,LB,2027.0,LAR
LAR_CB_02,CB,2027.0,LAR
LAR_CB_01,CB,2027.0,LAR
LAR_CB_03,CB,2027.0,LAR
LAR_CB_05,CB,2027.0,LAR
LAR_S_02,S,2027.0,LAR
LAR_S_04,S,2027.0,LAR
NE_S_02,S,2027.0,LAR
GB_P_01,P,2027.0,LAR
GB_QB_01,QB,6081.0,GB
SF_RB_01,RB,6081.0,GB
JAX_RB_01,RB,6081.0,GB
GB_WR_06,WR,6081.0,GB
GB_WR_04,WR,6081.0,GB
GB_TE_03,TE,6081.0,GB
GB_TE_02,TE,6081.0,GB
GB_OT_02,OT,6081.0,GB
P100070_OT,OT,6081.0,GB
DET_OG_02,OG,6081.0,GB
JAX_OG_02,OG,6081.0,GB
GB_C_02,C,6081.0,GB
GB_EDGE_01,EDGE,6081.0,GB
GB_EDGE_03,EDGE,6081.0,GB
GB_EDGE_02,EDGE,6081.0,GB
GB_DT_04,DT,6081.0,GB
LAR_LB_01,LB,6081.0,GB
GB_LB_03,LB,6081.0,GB
P100185_LB,LB,6081.0,GB
DET_CB_01,CB,6081.0,GB
GB_CB_05,CB,6081.0,GB
P100131_CB,CB,6081.0,GB
P100180_CB,CB,6081.0,GB
DET_S_03,S,6081.0,GB
GB_S_01,S,6081.0,GB
GB_S_03,S,6081.0,GB
P100052_K,K,6081.0,GB
CHI_QB_01,QB,8108.0,DET
DET_WR_03,WR,8108.0,DET
DET_WR_01,WR,8108.0,DET
KC_WR_01,WR,8108.0,DET
P100022_WR,WR,8108.0,DET
DET_TE_01,TE,8108.0,DET
DET_TE_03,TE,8108.0,DET
DET_OT_01,OT,8108.0,DET
DET_OG_04,OG,8108.0,DET
DEN_OG_02,OG,8108.0,DET
TEN_C_01,C,8108.0,DET
DET_EDGE_01,EDGE,8108.0,DET
ARI_EDGE_02,EDGE,8108.0,DET
PIT_EDGE_03,EDGE,8108.0,DET
DET_EDGE_04,EDGE,8108.0,DET
DET_DT_02,DT,8108.0,DET
SF_DT_02,DT,8108.0,DET
DET_DT_04,DT,8108.0,DET
DET_LB_01,LB,8108.0,DET
DET_LB_02,LB,8108.0,DET
BAL_LB_01,LB,8108.0,DET
DET_CB_02,CB,8108.0,DET
DET_CB_06,CB,8108.0,DET
DET_S_01,S,8108.0,DET
ARI_S_02,S,8108.0,DET
DET_K_01,K,8108.0,DET
DET_P_01,P,8108.0,DET
SEA_QB_01,QB,2027.0,SEA
PHI_RB_01,RB,2027.0,SEA
P100087_RB,RB,2027.0,SEA
SEA_WR_03,WR,2027.0,SEA
SEA_WR_02,WR,2027.0,SEA
